6504631937	16238308400	1	
6505982552	7003495222	1	
6506565778	6507217069	1	
6507626520	6602683996	1	
6507626520	7402176857	1	
6507626520	56185222000	1	
6507669111	6603683529	1	
6507669111	7004380628	1	
6507669111	7102025822	1	
6508011124	7005169386	1	
6508312098	6602336675	1	
6508312098	7003408480	1	
6508312098	56623994700	1	
6601920133	6701401848	1	
6601961763	56270355500	1	
6602078756	7005041518	1	
6602233357	7003654380	1	
6602336675	6602693037	1	
6602336675	7003408480	1	
6602336675	8632368300	1	
6602336675	23027574700	1	
6602336675	56488474100	1	
6602336675	57194700417	1	
6602349597	7003327753	1	
6602536293	6603419344	1	
6602538061	6602650600	1	
6602683996	56185222000	1	
6602690193	7004230696	1	
6602693037	7003408480	1	
6602693037	56623994700	1	
6602779637	8885176200	1	
6602786140	16241391300	1	
6602848261	7004355205	1	
6602868956	7006346090	1	
6602885655	12792930000	1	
6602885655	55118072100	1	
6602970506	7007115925	1	
6602985805	16047747900	1	
6603020908	7201897296	1	
6603232374	16047737400	1	
6603435045	7007152090	1	
6603435045	7102413157	1	
6603435045	15750005900	1	
6603463493	57191378424	1	
6603557716	7202782310	1	
6603610969	55911941600	1	
6603683474	7403868959	1	
6603822476	7003495222	1	
6603871552	7202477995	1	
6603871552	23670224000	1	
6603871552	35083301600	1	
6603918821	25938002500	1	
6603976149	7202460038	1	
6603976149	7404638193	1	
6701403664	7003495222	1	
7003303697	14031422000	1	
7003303697	14035635700	1	
7003327753	23096634500	1	
7003408480	7004911481	1	
7003408480	8632368300	1	
7003408480	56623994700	1	
7003408480	57194700417	1	
7003435130	24485069400	1	
7003435130	55911941600	1	
7003451394	7006346090	1	
7003496664	25942750500	1	
7003654380	14919060800	1	
7003688239	7004001256	1	
7003916452	35196455700	1	
7003999017	22958226200	1	
7004001256	8614519800	1	
7004149745	8912617600	1	
7004152939	7403868959	1	
7004230696	7006218866	1	
7004230696	7201398314	1	
7004230696	7201555732	1	
7004343937	7402222358	1	
7004357008	7201396897	1	
7004370222	57053195400	1	
7004380628	7103328699	1	
7004380628	19933371000	1	
7004405861	13008040700	1	
7004413420	7103302155	1	
7004456136	7005601272	1	
7004486935	7201585800	1	
7005041518	7403077705	1	
7005398936	56211121300	1	
7005509332	55221459400	1	
7005572890	16184650000	1	
7005608918	7006980393	1	
7005747404	7006317297	1	
7005877812	8292171500	1	
7006010107	24173563400	1	
7006026723	55463639700	1	
7006152331	35576436600	1	
7006164594	35973697300	1	
7006238184	23034456600	1	
7006309900	7402605385	1	
7006316103	8852822600	1	
7006342496	7402605385	1	
7006346090	7402827989	1	
7006581142	16047737400	1	
7006724777	16309617500	1	
7006724777	55193432900	1	
7007094071	14012356200	1	
7007115925	7404013381	1	
7007141762	7202203221	1	
7007152090	24831012100	1	
7101692985	22941777000	1	
7101735895	8394892700	1	
7101735895	56075344500	1	
7101781595	12241850700	1	
7102413157	24831012100	1	
7102863850	12792930000	1	
7102863850	23993003600	1	
7102863850	55118072100	1	
7102888083	57053195400	1	
7103175808	8917922000	1	
7103349462	15765760900	1	
7103349462	24166349700	1	
7201553352	7202237255	1	
7201585800	22941777000	1	
7201816755	26634483800	1	
7201897296	16157755100	1	
7202237255	7404784213	1	
7202460038	7402604964	1	
7203061891	7403868959	1	
7402008838	26636052800	1	
7402082876	24385681700	1	
7402082876	24450410000	1	
7402172077	57139703800	1	
7402398883	7403176934	1	
7402605385	35429382600	1	
7402695451	23027574700	1	
7403868959	25822644600	1	
7405404840	14031422000	1	
7407715018	16047737400	1	
7409436619	35169500400	1	
8061246800	36900632200	1	
8105899100	35513093100	1	
8246828200	35973697300	1	
8292171500	8667396600	1	
8614519800	8912617600	1	
8628164500	55991930400	1	
8628164500	56267062500	1	
8632368300	56623994700	1	
8917922000	15069432100	1	
12775622400	15759948400	1	
12792930000	23670172700	1	
13407932000	16190557100	1	
14031422000	15725321400	1	
14046009600	55730409900	1	
15750005900	24831012100	1	
16040238800	23025466700	1	
16052515900	26634483800	1	
16245253100	24172570100	1	
23025466700	23392577900	1	
23095967500	57191378424	1	
23477636000	26430546400	1	
23670172700	55118072100	1	
24168875000	36654194700	1	
24170614900	35602909900	1	
24385681700	24450410000	1	
25938002500	26648043600	1	
26421459600	55211555900	1	
26430546400	36107613400	1	
35576436600	56232359700	1	
36043863300	55637847000	1	
36067663700	56208125700	1	
36654194700	57189047535	1	
54790555300	56599088700	1	
56208125700	56715077900	1	
56623994700	57194700417	1	
6503913524	7003289922	0	
6503913524	7003660662	0	
6503913524	7004249603	0	
6503913524	7103215237	0	
6503913524	8836130200	0	
6503913524	22033484600	0	
6503913524	25942750500	0	
6503913524	56279061200	0	
6504063605	7103413149	0	
6504063605	35493082200	0	
6504081932	7202477995	0	
6504081932	7403558854	0	
6504258105	7103390250	0	
6504375614	6602536293	0	
6504375614	7003708532	0	
6504375614	7201803297	0	
6504375614	7202351156	0	
6504375614	55221459400	0	
6504375614	55397805500	0	
6505848825	7004911481	0	
6505904119	7004511248	0	
6505904119	7403996224	0	
6505982552	7403074282	0	
6505982552	22980721200	0	
6505989773	7003289922	0	
6505989773	7003660662	0	
6505989773	7004249603	0	
6505989773	7006338821	0	
6505989773	7103215237	0	
6505989773	8836130200	0	
6505989773	22033484600	0	
6505989773	25942750500	0	
6505989773	56279061200	0	
6505991324	7003919770	0	
6506074827	6601981263	0	
6506074827	7402781853	0	
6506103191	7003487093	0	
6506103191	7003520896	0	
6506103191	7201544352	0	
6506103191	7406869132	0	
6506103191	13407932000	0	
6506103191	35354030100	0	
6506103191	35378273400	0	
6506103503	6602199264	0	
6506103503	7003290676	0	
6506103503	7004951250	0	
6506103503	8583522100	0	
6506103503	23100931600	0	
6506103503	23134439700	0	
6506103503	35569644800	0	
6506103503	54790555300	0	
6506103503	55314270400	0	
6506103503	56599088700	0	
6506495777	7006692420	0	
6506495777	7201489506	0	
6506495777	8074717600	0	
6506554517	7102791983	0	
6506554517	35417508200	0	
6506564850	7006692420	0	
6506564850	7201489506	0	
6506564850	8074717600	0	
6506565778	6508233683	0	
6506565778	6602349597	0	
6506565778	7003830627	0	
6506565778	7006220926	0	
6506565778	7202300513	0	
6506565778	7403197330	0	
6506565778	7405670494	0	
6506565778	16425048000	0	
6506565778	18234169900	0	
6506565778	55637847000	0	
6506658915	16025842200	0	
6506775027	6602885655	0	
6506775027	6701483692	0	
6506775027	7003857404	0	
6506775027	7103045935	0	
6506775027	11640936600	0	
6506775027	12792930000	0	
6506775027	16835270500	0	
6506775027	23670172700	0	
6506775027	23993003600	0	
6506775027	55118072100	0	
6506775027	55729607500	0	
6506813265	6507626520	0	
6506813265	6602560356	0	
6506813265	6602683996	0	
6506813265	6603004631	0	
6506813265	7003435130	0	
6506813265	7004804200	0	
6506813265	7007094071	0	
6506813265	7102776689	0	
6506813265	7102790528	0	
6506813265	7103333118	0	
6506813265	7402176857	0	
6506813265	8906596600	0	
6506813265	15840553700	0	
6506813265	24485069400	0	
6506813265	35082133500	0	
6506813265	35599271700	0	
6506930902	6701610818	0	
6506930902	7004511248	0	
6506930902	7005121269	0	
6506930902	7403996224	0	
6506930902	8534063200	0	
6506930902	30267724400	0	
6506930902	35215230600	0	
6506930902	35216602300	0	
6507065765	6507447769	0	
6507065765	6507626520	0	
6507065765	6602683996	0	
6507065765	6603004631	0	
6507065765	6603094221	0	
6507065765	6701616326	0	
6507065765	7103412653	0	
6507065765	8906596600	0	
6507065765	18635397900	0	
6507065765	55418707000	0	
6507065765	56185222000	0	
6507138458	6602312423	0	
6507138458	7005576405	0	
6507138458	16424728500	0	
6507138458	26642955300	0	
6507158722	35518435100	0	
6507217069	6508233683	0	
