6503934477	7004310052	1	
6504447524	7102131361	1	
6504631937	7402899348	1	
6504720954	7103023821	1	
6505848825	8544854300	1	
6506340186	7006598190	1	
6506340186	7102645092	1	
6506340186	7102875119	1	
6506470686	7006494073	1	
6506489967	7004517839	1	
6506658915	7004651360	1	
6506658915	7402363193	1	
6506658915	35448456500	1	
6506658915	36522325700	1	
6506715690	7403199865	1	
6506715690	8091938600	1	
6506883599	6701535060	1	
6507034370	7006338821	1	
6507107223	56273636100	1	
6507238466	7006161183	1	
6507302807	7103120387	1	
6507316702	7005351868	1	
6507316702	7202670672	1	
6507316702	55661752300	1	
6507316702	56258090400	1	
6507319250	36943903600	1	
6507373460	7006338821	1	
6507478836	7006238184	1	
6507478836	26648267200	1	
6507549292	7005509332	1	
6507669111	7005832728	1	
6508167343	56266429700	1	
6508233683	25031538900	1	
6508300103	7102118731	1	
6508330686	7402648087	1	
6508330686	56568839200	1	
6601921039	18134896800	1	
6602070791	35331336200	1	
6602078756	7403077705	1	
6602083362	7201589043	1	
6602083362	7202688275	1	
6602122815	7005588971	1	
6602122815	7006198578	1	
6602122815	26643128700	1	
6602166936	6602536293	1	
6602166936	7005509332	1	
6602193759	6603688692	1	
6602199264	23134439700	1	
6602199264	36047173900	1	
6602199264	54790555300	1	
6602275620	35569760500	1	
6602312423	7101999176	1	
6602312423	7202944710	1	
6602312423	8628618900	1	
6602317244	7102890372	1	
6602357719	6603309370	1	
6602456354	7004517839	1	
6602493276	55500499500	1	
6602536293	7005509332	1	
6602538061	6602650600	1	
6602538061	7201589050	1	
6602538061	35795912200	1	
6602560356	7005041518	1	
6602560356	7102790528	1	
6602560356	35082133500	1	
6602564073	7005473282	1	
6602564073	7201969579	1	
6602564073	40160927000	1	
6602573069	7005381667	1	
6602573069	7202648809	1	
6602573069	15758808800	1	
6602573069	23012924700	1	
6602573069	55957107700	1	
6602576519	7102413157	1	
6602576519	7404316832	1	
6602578184	55180868700	1	
6602593938	7003471235	1	
6602641966	7102543245	1	
6602650600	7201589050	1	
6602650600	35795912200	1	
6602661721	56235307600	1	
6602697491	7005794374	1	
6602697491	7202320323	1	
6602773067	7404080538	1	
6602776721	7103097384	1	
6602776721	7401953860	1	
6602776721	24344540600	1	
6602786140	6603367498	1	
6602786140	7102997277	1	
6602786140	9237980100	1	
6602807196	7601530902	1	
6602909483	56211121300	1	
6603017352	7004152939	1	
6603017352	7005544428	1	
6603017352	7006959917	1	
6603017352	7401595128	1	
6603017352	8666559700	1	
6603039413	23112702700	1	
6603039413	24576903900	1	
6603054447	7102832714	1	
6603058310	7006317297	1	
6603058310	7501826573	1	
6603058310	14015779300	1	
6603058310	56981758400	1	
6603075473	7601530902	1	
6603086026	13411378700	1	
6603153709	7006732929	1	
6603153709	7201961714	1	
6603153709	55488001400	1	
6603166792	6701907649	1	
6603166792	7003886257	1	
6603166792	43460993700	1	
6603176757	36811507300	1	
6603256714	7005822572	1	
6603298974	7102131361	1	
6603367498	7102997277	1	
6603367498	9237980100	1	
6603419344	7201477470	1	
6603419344	39863576100	1	
6603434769	7402623968	1	
6603434769	35083648000	1	
6603456404	7203002490	1	
6603463493	56270355500	1	
6603557042	6603942027	1	
6603557042	7006064486	1	
6603557042	7006837261	1	
6603635400	7004343937	1	
