7003765725	7004219172	1	
7004219172	8544854300	1	
6505848825	6506323532	0	
6505848825	6507549292	0	
6505848825	6602493276	0	
6505848825	6602536293	0	
6505848825	6603419344	0	
6505848825	6603424968	0	
6505848825	6603858126	0	
6505848825	7005509332	0	
6505848825	7102657559	0	
6505848825	7201363666	0	
6505848825	7201477470	0	
6505848825	7501903821	0	
6505848825	13605555600	0	
6505848825	23866118600	0	
6505848825	35361856800	0	
6505848825	35556044500	0	
6505848825	35602549900	0	
6505848825	36875904800	0	
6505848825	39863576100	0	
6505848825	55500499500	0	
6505848825	55636320635	0	
6506323532	6507549292	0	
6506323532	6602493276	0	
6506323532	6602536293	0	
6506323532	6603419344	0	
6506323532	6603424968	0	
6506323532	7003765725	0	
6506323532	7004219172	0	
6506323532	7005509332	0	
6506323532	7102657559	0	
6506323532	7201363666	0	
6506323532	7201477470	0	
6506323532	7501903821	0	
6506323532	8544854300	0	
6506323532	13605555600	0	
6506323532	23866118600	0	
6506323532	35361856800	0	
6506323532	35556044500	0	
6506323532	35602549900	0	
6506323532	36875904800	0	
6506323532	39863576100	0	
6506323532	55500499500	0	
6506323532	55636320635	0	
6507549292	6602493276	0	
6507549292	6602536293	0	
6507549292	6603424968	0	
6507549292	6603858126	0	
6507549292	7003765725	0	
6507549292	7004219172	0	
6507549292	7102657559	0	
6507549292	7201363666	0	
6507549292	7501903821	0	
6507549292	8544854300	0	
6507549292	13605555600	0	
6507549292	23866118600	0	
6507549292	35361856800	0	
6507549292	35556044500	0	
6507549292	35602549900	0	
6507549292	36875904800	0	
6507549292	55500499500	0	
6507549292	55636320635	0	
6602493276	6602536293	0	
6602493276	6603419344	0	
6602493276	6603424968	0	
6602493276	7003765725	0	
6602493276	7004219172	0	
6602493276	7005509332	0	
6602493276	7102657559	0	
6602493276	7201363666	0	
6602493276	7201477470	0	
6602493276	7501903821	0	
6602493276	8544854300	0	
6602493276	13605555600	0	
6602493276	23866118600	0	
6602493276	35361856800	0	
6602493276	35556044500	0	
6602493276	35602549900	0	
6602493276	39863576100	0	
6602493276	55636320635	0	
6602536293	6603419344	0	
6602536293	6603424968	0	
6602536293	6603858126	0	
6602536293	7003765725	0	
